disc_number,duration_ms,explicit,track_number,track_popularity,track_id,track_name,audio_features.danceability,audio_features.energy,audio_features.key,audio_features.loudness,audio_features.mode,audio_features.speechiness,audio_features.acousticness,audio_features.instrumentalness,audio_features.liveness,audio_features.valence,audio_features.tempo,audio_features.id,audio_features.time_signature,artist_id,artist_name,artist_popularity,album_id,album_name,album_release_date,album_total_tracks
1,265680,False,7,56,3lXekiVK1ZPZbKconsys73,The Story Of Us,0.575,0.855,9.0,-4.827,1,0.0467,0.000315,0.00161,0.0419,0.84,139.92,3lXekiVK1ZPZbKconsys73,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,290480,False,8,51,3JilapcaOXzjR9gtvCY8FO,Never Grow Up,0.715,0.308,2.0,-8.829,1,0.0305,0.829,0,0.16,0.547,124.899,3JilapcaOXzjR9gtvCY8FO,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,352200,False,9,78,04S1pkp1VaIqjg8zZqknR5,Enchanted,0.535,0.618,8.0,-3.913,1,0.0273,0.0716,0.000388,0.169,0.228,81.975,04S1pkp1VaIqjg8zZqknR5,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,217173,False,10,61,0PWgAyoxsjwGRuFSO0fyya,Better Than Revenge,0.519,0.917,11.0,-3.185,0,0.0887,0.0167,2.06e-05,0.359,0.652,145.882,0PWgAyoxsjwGRuFSO0fyya,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,302266,False,11,46,0mTgFzkDgSAF3nJY25XCXG,Innocent,0.553,0.604,1.0,-5.295,0,0.0258,0.202,0,0.125,0.186,133.989,0mTgFzkDgSAF3nJY25XCXG,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,242093,False,12,53,2YjKcFQ1vYFhQPgsmCOjss,Haunted,0.434,0.944,5.0,-2.641,1,0.0581,0.0769,0,0.151,0.361,162.02,2YjKcFQ1vYFhQPgsmCOjss,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,367146,False,13,57,4EUQXLipplO2v9mVaqQtjc,Last Kiss,0.359,0.329,10.0,-9.531,1,0.0293,0.581,3.75e-05,0.0979,0.208,84.358,4EUQXLipplO2v9mVaqQtjc,3.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,317960,False,14,56,4ewAfHYpDTzpW1GKO44CVP,Long Live,0.412,0.682,7.0,-4.319,1,0.0339,0.0426,7.47e-05,0.106,0.146,203.959,4ewAfHYpDTzpW1GKO44CVP,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6Ar2o9KCqcyYF9J0aQP3au,Speak Now,2010-10-25,14
1,230546,False,1,49,0OAHsZ8vrS2NKom3cvfJQD,Mine - POP Mix,0.696,0.768,7.0,-3.863,1,0.0308,0.00461,1.21e-06,0.101,0.692,121.05,0OAHsZ8vrS2NKom3cvfJQD,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,260946,False,2,57,09cM9BjyNFizKUOXh6j9rT,Sparks Fly,0.608,0.785,5.0,-2.976,1,0.0311,0.0387,0,0.158,0.376,114.985,09cM9BjyNFizKUOXh6j9rT,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,293040,False,3,69,0tr6XR58KBdDYd8qvHVTs8,Back To December,0.517,0.606,2.0,-5.797,1,0.0289,0.0202,0,0.324,0.296,141.929,0tr6XR58KBdDYd8qvHVTs8,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,240773,False,4,60,2PBghI9zJkQEWBzMSMo2Ki,Speak Now,0.708,0.601,7.0,-3.75,1,0.0306,0.101,0,0.0979,0.742,118.962,2PBghI9zJkQEWBzMSMo2Ki,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,403887,False,5,53,1GeLxMgpeCnMJntwyW6rLw,Dear John,0.583,0.468,4.0,-5.378,1,0.0278,0.183,1.65e-06,0.111,0.126,119.375,1GeLxMgpeCnMJntwyW6rLw,3.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,237746,False,6,59,6yM6QsnTCTVOkKEvg3hGlo,Mean,0.57,0.747,4.0,-3.978,1,0.0426,0.445,0,0.219,0.808,164.004,6yM6QsnTCTVOkKEvg3hGlo,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,265636,False,7,48,7vBlnGdfOLzVEqiOQQxeU8,The Story Of Us,0.575,0.855,9.0,-4.827,1,0.0467,0.000315,0.00161,0.0419,0.84,139.92,7vBlnGdfOLzVEqiOQQxeU8,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,290480,False,8,50,57w0Uyk2jJAkO2hMJ36xJZ,Never Grow Up,0.715,0.308,2.0,-8.829,1,0.0305,0.829,0,0.16,0.547,124.899,57w0Uyk2jJAkO2hMJ36xJZ,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,352200,False,9,78,3sqrvkNC6IPTIXvvbx9Arw,Enchanted,0.535,0.618,8.0,-3.913,1,0.0273,0.0716,0.000388,0.169,0.228,81.975,3sqrvkNC6IPTIXvvbx9Arw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,217173,False,10,61,55mh9j2aB7xZ1Oh463gK8k,Better Than Revenge,0.519,0.917,11.0,-3.185,0,0.0887,0.0167,2.06e-05,0.359,0.652,145.882,55mh9j2aB7xZ1Oh463gK8k,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,302266,False,11,47,4LraIz87diVQdDK0rhi0S4,Innocent,0.553,0.604,1.0,-5.295,0,0.0258,0.202,0,0.125,0.186,133.989,4LraIz87diVQdDK0rhi0S4,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,242093,False,12,54,72idZxdEHLbi2YI486c3sE,Haunted,0.434,0.944,5.0,-2.641,1,0.0581,0.0769,0,0.151,0.361,162.02,72idZxdEHLbi2YI486c3sE,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,367146,False,13,54,1VCJ7vk3Y2DoJIAEOXe3V8,Last Kiss,0.359,0.329,10.0,-9.531,1,0.0293,0.581,3.75e-05,0.0979,0.208,84.358,1VCJ7vk3Y2DoJIAEOXe3V8,3.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,3000,False,14,152,7BFc7ffruhZ4Hecnqf5xju,Long Live,0.412,0.682,7.0,-4.319,1,0.0339,0.0426,7.47e-05,0.106,0.146,203.959,7BFc7ffruhZ4Hecnqf5xju,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,238173,False,15,53,0hK93KD6Y0j9giUGh4Valj,Ours,0.61,0.556,0.0,-7.369,1,0.0285,0.505,0,0.0851,0.192,159.838,0hK93KD6Y0j9giUGh4Valj,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,234546,False,16,53,5tSmAABuoOfR59lrtXdDqm,If This Was A Movie,0.515,0.724,4.0,-3.498,1,0.0267,0.154,4.05e-06,0.269,0.257,147.788,5tSmAABuoOfR59lrtXdDqm,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,276266,False,17,46,6aJ0ipi4EPmu1aTbFeXZnw,Superman,0.582,0.817,7.0,-3.718,1,0.0337,0.0187,1.94e-06,0.101,0.547,131.983,6aJ0ipi4EPmu1aTbFeXZnw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,292533,False,18,56,7k7BOXE4u6luKTwcLEAyrd,Back To December - Acoustic,0.541,0.451,2.0,-6.522,1,0.027,0.731,0,0.197,0.333,141.713,7k7BOXE4u6luKTwcLEAyrd,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,217626,False,19,49,6SdBf0ZsJZoKaH5zcDaz9X,Haunted - Acoustic Version,0.574,0.462,5.0,-5.124,1,0.0252,0.841,0,0.28,0.314,80.858,6SdBf0ZsJZoKaH5zcDaz9X,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,230773,False,20,63,67Io3gxHwfbUreBf114c0u,Mine,0.621,0.78,7.0,-2.934,1,0.0297,0.00327,4.55e-06,0.184,0.672,121.038,67Io3gxHwfbUreBf114c0u,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,293040,False,21,42,5aNkiOMxQXkpoEY5bTYoCh,Back To December,0.525,0.676,2.0,-4.684,1,0.0294,0.113,0,0.294,0.281,141.95,5aNkiOMxQXkpoEY5bTYoCh,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,266480,False,22,60,2jt90bYlYDg1lXYWES34LJ,The Story Of Us,0.546,0.809,4.0,-3.621,1,0.041,0.00487,0.000372,0.0437,0.649,139.91,2jt90bYlYDg1lXYWES34LJ,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),2010-01-01,22
1,237066,False,1,47,6WWvcA62QlnRguluWAk6bv,Jump Then Fall,0.618,0.687,2.0,-5.737,1,0.0271,0.111,0,0.0693,0.82,79.991,6WWvcA62QlnRguluWAk6bv,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,311040,False,2,49,6ovFJkdau79DuXEvQjPaNH,Untouchable,0.419,0.454,5.0,-6.809,1,0.0335,0.0583,3.78e-06,0.0974,0.288,200.017,6ovFJkdau79DuXEvQjPaNH,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,267506,False,3,47,13MAWVUSkbGMUi6I7RowRK,Forever & Always - Piano Version,0.592,0.16,9.0,-10.785,1,0.0347,0.852,0,0.116,0.294,118.929,13MAWVUSkbGMUi6I7RowRK,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,238093,False,4,45,0cEG04R5cldkTLzK6phlcn,Come In With The Rain,0.527,0.461,2.0,-6.172,1,0.0256,0.0961,2.47e-06,0.24,0.23,143.94,0cEG04R5cldkTLzK6phlcn,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,261453,False,5,44,0XfTh16YcKPzdxMPTeKTAq,SuperStar,0.61,0.531,2.0,-6.123,1,0.0239,0.367,0,0.351,0.228,85.979,0XfTh16YcKPzdxMPTeKTAq,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,237600,False,6,45,1yDJcXc549N6AabNBzFAku,The Other Side Of The Door,0.476,0.816,4.0,-4.279,1,0.0347,0.169,0,0.238,0.469,163.847,1yDJcXc549N6AabNBzFAku,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,242000,False,7,56,2okho7vU7Nsq1UZD0kgIMi,Fearless,0.598,0.714,5.0,-4.397,1,0.0273,0.0364,1.04e-06,0.31,0.467,99.979,2okho7vU7Nsq1UZD0kgIMi,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,294346,False,8,45,5Ora3Ish2A1JN5veGYTxhw,Fifteen,0.559,0.636,7.0,-4.4,1,0.0263,0.0728,0,0.144,0.214,95.485,5Ora3Ish2A1JN5veGYTxhw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,235280,False,9,61,5hnJCRSo4pxRsaEwT9YusG,Love Story,0.618,0.736,2.0,-3.937,1,0.0308,0.157,0,0.073,0.307,118.982,5hnJCRSo4pxRsaEwT9YusG,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,254320,False,10,49,3CI1f4yLwdHzcUnH7o0Xyh,Hey Stephen,0.843,0.553,6.0,-7.348,1,0.0317,0.168,2.66e-06,0.107,0.825,115.997,3CI1f4yLwdHzcUnH7o0Xyh,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,234440,False,11,44,5yKB8qcTSflDercM2PXwot,White Horse,0.585,0.346,0.0,-8.014,1,0.0256,0.302,0,0.102,0.195,92.564,5yKB8qcTSflDercM2PXwot,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,231146,False,12,62,4kgTdThcDHfuDS2kKxB7Lc,You Belong With Me,0.687,0.771,6.0,-4.424,1,0.0384,0.164,2.46e-05,0.112,0.445,129.964,4kgTdThcDHfuDS2kKxB7Lc,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,263986,False,13,43,23qIWGhpwvDgC23TyZOUck,Breathe,0.498,0.486,1.0,-7.384,1,0.0273,0.373,0,0.113,0.17,147.952,23qIWGhpwvDgC23TyZOUck,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,200560,False,14,46,4x7Gxk2GfwZJcqpoVT1PbR,Tell Me Why,0.601,0.852,7.0,-3.096,1,0.0386,0.0606,3.41e-06,0.37,0.513,100.015,4x7Gxk2GfwZJcqpoVT1PbR,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,261800,False,15,48,3JhvYnOfKLJuWC7jEU0GmJ,You're Not Sorry,0.459,0.459,6.0,-4.126,1,0.0275,0.13,2.3e-06,0.113,0.281,134.018,3JhvYnOfKLJuWC7jEU0GmJ,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,244240,False,16,55,4pEZUytwBzha5Un6m3SCFf,The Way I Loved You,0.436,0.712,5.0,-3.689,1,0.0329,0.0322,0,0.111,0.379,160.886,4pEZUytwBzha5Un6m3SCFf,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,225333,False,17,49,3NKCWBT2uKp8rxSkcvIrdX,Forever & Always,0.605,0.829,10.0,-4.993,1,0.0549,0.0907,0,0.106,0.514,128.012,3NKCWBT2uKp8rxSkcvIrdX,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,245346,False,18,43,7CjuAoOiSrwWv7wJonAUmw,The Best Day,0.664,0.447,1.0,-8.535,1,0.0292,0.611,1e-06,0.139,0.364,126.079,7CjuAoOiSrwWv7wJonAUmw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,281053,False,19,46,3gFaNwyiafgUoQhR0pHYA9,Change,0.548,0.756,5.0,-4.175,1,0.036,0.00471,0,0.117,0.224,96.038,3gFaNwyiafgUoQhR0pHYA9,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,2gP2LMVcIFgVczSJqn340t,Fearless (Platinum Edition),2008-11-11,19
1,242373,False,1,40,6zV8AVM9eVfdG7Qahwd64R,Fearless,0.593,0.705,5.0,-4.43,1,0.0269,0.0449,0,0.309,0.472,100.11,6zV8AVM9eVfdG7Qahwd64R,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,294306,False,2,37,4yf9OivCH2lmQWN8mzpCC6,Fifteen,0.555,0.648,7.0,-4.419,1,0.027,0.072,0,0.143,0.207,95.431,4yf9OivCH2lmQWN8mzpCC6,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,233933,False,3,50,5xPsybHWRHbTYO44xnREY5,Love Story,0.62,0.639,2.0,-5.398,1,0.0285,0.0186,0.00011,0.206,0.34,119.055,5xPsybHWRHbTYO44xnREY5,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,254680,False,4,35,4fWDgRZa0GKE5KZNhE9MQa,Hey Stephen,0.843,0.543,6.0,-7.364,1,0.0317,0.174,3.87e-06,0.0968,0.826,116.0,4fWDgRZa0GKE5KZNhE9MQa,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,233560,False,5,37,1yFjBRQVhRdcdnrTE5LuyD,White Horse,0.587,0.342,0.0,-8.034,1,0.0257,0.298,0,0.106,0.212,92.71,1yFjBRQVhRdcdnrTE5LuyD,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,230506,False,6,50,7G6TDmGJXDoBaV6NGj3Yic,You Belong With Me,0.688,0.775,6.0,-4.436,1,0.0381,0.151,1.98e-05,0.104,0.469,129.969,7G6TDmGJXDoBaV6NGj3Yic,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,263720,False,7,36,0qsSmObOgBZfuMIwfAQDBP,Breathe,0.488,0.472,1.0,-7.39,1,0.0275,0.389,0,0.125,0.163,147.926,0qsSmObOgBZfuMIwfAQDBP,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,200213,False,8,32,6vLpy7UPYuOa75Bkqocrcw,Tell Me Why,0.606,0.848,7.0,-3.058,1,0.0374,0.0611,1.99e-06,0.374,0.476,99.999,6vLpy7UPYuOa75Bkqocrcw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,261800,False,9,33,4N419mmxYybTfAECy5j4dw,You're Not Sorry,0.471,0.458,6.0,-4.137,1,0.027,0.145,2.39e-06,0.108,0.309,133.96,4N419mmxYybTfAECy5j4dw,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,244626,False,10,36,04LDcz3RX1P5sIlzQGqgUN,The Way I Loved You,0.434,0.723,5.0,-3.748,1,0.0335,0.0315,0,0.125,0.412,160.872,04LDcz3RX1P5sIlzQGqgUN,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,225000,False,11,34,3yuOL0jFnVR8tizZzNNo0F,Forever & Always,0.604,0.816,10.0,-5.002,1,0.0537,0.0788,0,0.164,0.55,128.0,3yuOL0jFnVR8tizZzNNo0F,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,245266,False,12,31,7G9D32Kx7hdQ9Uga1V4VXm,The Best Day,0.671,0.44,1.0,-8.561,1,0.0287,0.648,3.04e-06,0.141,0.368,126.059,7G9D32Kx7hdQ9Uga1V4VXm,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,278546,False,13,30,493jXNrYmXPCMbSJvVRYLk,Change,0.545,0.747,5.0,-4.231,1,0.037,0.00465,0,0.115,0.214,96.017,493jXNrYmXPCMbSJvVRYLk,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,199933,False,14,36,5Ct2PYPUSogyWvbV40k9Bf,Our Song - International Mix,0.516,0.696,2.0,-4.833,1,0.0301,0.00739,1.11e-06,0.354,0.664,177.936,5Ct2PYPUSogyWvbV40k9Bf,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,193640,False,15,40,2RM02ladxD5mgdrlAwh3h9,Teardrops On My Guitar - International Mix,0.514,0.557,10.0,-6.307,1,0.0264,0.0178,0.00755,0.114,0.152,99.974,2RM02ladxD5mgdrlAwh3h9,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,245826,False,16,34,2gwvtlwlKhvkfjz7Fcb6Yk,Should've Said No - International Mix,0.398,0.761,4.0,-4.382,0,0.0377,0.00505,0.000437,0.234,0.454,168.092,2gwvtlwlKhvkfjz7Fcb6Yk,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,08CWGiv27MVQhYpuTtvx83,Fearless (International Version),2008-11-11,16
1,221028,False,1,42,4RBKAqJ3qyvvriDG0s9IJ3,Love Story - Live From Clear Channel Stripped 2008,0.741,0.444,2.0,-7.031,1,0.0311,0.659,0,0.131,0.512,119.006,4RBKAqJ3qyvvriDG0s9IJ3,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1ycoesYxIFymXWebfmz828,Live From Clear Channel Stripped 2008,2008-06-28,8
1,198247,False,2,41,5g7RMU3cV7zXWH244BLe7G,Fearless - Live From Clear Channel Stripped 2008,0.623,0.266,5.0,-5.894,1,0.026,0.814,0,0.145,0.467,96.601,5g7RMU3cV7zXWH244BLe7G,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1ycoesYxIFymXWebfmz828,Live From Clear Channel Stripped 2008,2008-06-28,8
1,176316,False,3,44,4aBW31cmkA7BLColUsMEeZ,Beautiful Eyes - Live From Clear Channel Stripped 2008,0.627,0.704,3.0,-3.739,1,0.0269,0.596,0,0.0598,0.457,98.958,4aBW31cmkA7BLColUsMEeZ,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1ycoesYxIFymXWebfmz828,Live From Clear Channel Stripped 2008,2008-06-28,8
1,222959,False,4,38,4MbHDiHQjhmoVAV75G04Ql,Untouchable - Live From Clear Channel Stripped 2008,0.731,0.184,5.0,-9.235,1,0.0418,0.856,0,0.0927,0.331,102.404,4MbHDiHQjhmoVAV75G04Ql,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1ycoesYxIFymXWebfmz828,Live From Clear Channel Stripped 2008,2008-06-28,8
1,196346,False,5,37,4DjevQhsPWULcondN4mRh5,Teardrops On My Guitar - Live From Clear Channel Stripped 2008,0.344,0.801,10.0,-5.373,1,0.0574,0.664,0,0.106,0.615,204.489,4DjevQhsPWULcondN4mRh5,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1ycoesYxIFymXWebfmz828,Live From Clear Channel Stripped 2008,2008-06-28,8
1,173899,False,6,37,7EvU9pRoJ9Xs7anx0P7tEc,Picture To Burn - Live From Clear Channel Stripped 2008,0.647,0.872,7.0,-1.953,1,0.0524,0.266,0,0.419,0.684,105.798,7EvU9pRoJ9Xs7anx0P7tEc,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1ycoesYxIFymXWebfmz828,Live From Clear Channel Stripped 2008,2008-06-28,8
1,228473,False,7,37,5a9hUL6ZuiagZhazwrtwHF,Should've Said No - Live From Clear Channel Stripped 2008,0.429,0.808,7.0,-3.004,1,0.0677,0.399,0,0.0884,0.438,171.537,5a9hUL6ZuiagZhazwrtwHF,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1ycoesYxIFymXWebfmz828,Live From Clear Channel Stripped 2008,2008-06-28,8
1,258487,False,8,34,69o9kr9UexjzeZDE8yD8dQ,Change - Live From Clear Channel Stripped 2008,0.243,0.712,5.0,-4.307,1,0.0577,0.156,0,0.111,0.273,202.319,69o9kr9UexjzeZDE8yD8dQ,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,1ycoesYxIFymXWebfmz828,Live From Clear Channel Stripped 2008,2008-06-28,8
1,210251,True,1,82,0Jlcvv8IykzHaSmj49uNW8,the 1,0.777,0.357,0.0,-6.942,1,0.0522,0.757,7.28x-06,0.108,0.172,139.883,0Jlcvv8IykzHaSmj49uNW8,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5eyZZoQEFQWRHkV2xgAeBw,Taylor Swift,1989-10-24,Thirteen
1,173066,False,2,66,4BYejINgfZF0qKDMEH2cim,Picture To Burn,0.658,0.877,7.0,-2.098,1,0.0323,0.173,0,0.0962,0.821,105.586,4BYejINgfZF0qKDMEH2cim,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5eyZZoQEFQWRHkV2xgAeBw,Taylor Swift,1989-10-24,Thirteen
1,203040,False,3,65,2TF4UtYreqNbQ6Z9AccldU,Teardrops On My Guitar - Radio Single Remix,0.621,0.417,10.0,-6.941,1,0.0231,0.288,0,0.119,0.289,99.953,2TF4UtYreqNbQ6Z9AccldU,4.0,06HL4z0CvFAxyc27GX,Taylor Swift,120,5eyZZoQEFQWRHkV2xgAeBw,Taylor Swift,1989-10-24,Thirteen
